image_path,text,item_ID,product_id
images/89622537_0.jpg,blue dress with gold embellishments. the dress has a high neckline and a short sleeve. the dress is a midi length and has a lace overlay. the dress is adorned with gold beading and sequins.,89622537_0,89622537
images/89622637_0.jpg,pink dress with a cut out design on the side. the dress is made of a stretchy material and has a strapless design. the dress is short and has a low back.,89622637_0,89622637
images/89622726_0.jpg,white dress with a peplum design. the dress has a plunging neckline and a fitted bodice that flares out into a full skirt. the dress is worn by a woman who is standing and smiling.,89622726_0,89622726
images/89623009_0.jpg,"pink dress with a ruffled bodice and a midi skirt. the dress is a strapless style and has a plunging neckline. the material appears to be a stretchy fabric, possibly a polyester blend. the dress is a fashionable style, perfect for a night out or a special occasion.",89623009_0,89623009
images/89623345_0.jpg,black dress with a peplum waistline. the dress has a v-neckline and a zipper closure at the back. the dress is made of a stretchy material and has a fitted silhouette.,89623345_0,89623345
images/89624319_0.jpg,white and black dress. the dress is a bodycon style and has a black and white color scheme. the dress is short and has a plunging neckline.,89624319_0,89624319
images/89624699_0.jpg,light blue denim dress with a black belt. the dress has a front button and a front pocket. the belt is tied around the waist and has a silver buckle. the dress is long and has a loose fit.,89624699_0,89624699
images/89624751_2.jpg,"beige colored dress with a short sleeve design and a high neckline. the dress has a multi-colored pattern with a mix of gold and blue hues. it is a short dress with a fit and flare style, featuring a beaded bodice and a tulle skirt. the dress is a party dress, perfect for a special occasion.",89624751_2,89624751
images/89624834_0.jpg,"pink off-the-shoulder dress with a cold shoulder design. the dress is made of a lightweight material, possibly cotton or rayon, and has short sleeves. the dress is styled in a loose fit, with a round neckline and a straight hemline. the off-the-shoulder design exposes the shoulder and upper chest area, while the cold shoulder design exposes the shoulder blades. the dress is perfect for a casual or semi-formal occasion.",89624834_0,89624834
images/89624942_0.jpg,green shirt dress with a black belt. the dress has a loose fit and is made of a thick material. the belt is tied in the front and the dress has long sleeves. the dress is styled in a casual fashion and is suitable for everyday wear.,89624942_0,89624942
images/89625137_0.jpg,"white cold shoulder dress with a cut out design on the shoulder. the dress is made of a lightweight material, possibly cotton or linen, and has a loose fit. the dress is styled in a fashionable way, with a cold shoulder design and a cut out detail on the shoulder. the dress is perfect for a casual or semi-formal occasion.",89625137_0,89625137
images/89625144_1.jpg,khaki colored dress with a short sleeve and a cowl neckline. the dress is made of a stretchy material and has a loose fit.,89625144_1,89625144
images/89625609_0.jpg,black dress with a lace design. the dress has a plunging neckline and a high back. the lace design is intricate and covers the entire dress. the dress is made of a stretchy material and is form-fitting.,89625609_0,89625609
images/89625994_0.jpg,long orange dress with bell sleeves. the dress is made of a lightweight material and has a flowy fit. the dress is styled with a round neckline and a keyhole cutout at the back.,89625994_0,89625994
images/89627911_0.jpg,blue dress with a lace overlay. the dress has a fitted bodice and a flowy skirt. the lace overlay has a floral pattern and the dress has a waist tie.,89627911_0,89627911
images/89630305_0.jpg,"pink dress with a bow on the back. the dress is a sleeveless, midi-length dress with a fitted bodice and a flared skirt. the bow on the back is a large, bow-shaped piece of fabric that is attached to the dress with a metal clasp. the dress is made of a lightweight material, possibly chiffon or tulle, and has a feminine, flirty style.",89630305_0,89630305
images/89630650_0.jpg,white and pink dress with a black belt. the dress has a floral print and a wrap style. the belt is tied in the front and the dress has a v-neckline.,89630650_0,89630650
images/89631065_0.jpg,blue dress with spaghetti straps. the dress has a flowy design and is made of a lightweight material. the dress is a halter style and has a small keyhole in the back.,89631065_0,89631065
images/89631174_0.jpg,black and white dress with a checkered pattern. the dress has a square neckline and a fitted bodice. the skirt is full and has a tiered design. the dress is worn by a woman who is standing and smiling.,89631174_0,89631174
images/89635010_0.jpg,red dress. the dress is made of a soft material and has a loose fit. it is a sleeveless dress with a round neckline and a small slit on the side.,89635010_0,89635010
images/89635331_0.jpg,purple tank top with a brown trim. the tank top is made of a stretchy material and has a rounded neckline. the purple color is a deep shade and the brown trim adds a touch of contrast.,89635331_0,89635331
images/89636540_0.jpg,striped off-the-shoulder dress with a bow on the back. the dress is blue and white with a white stripe pattern. the dress has a low back and a tie on the shoulder.,89636540_0,89636540
images/89636720_0.jpg,white dress with a mesh overlay. the dress has a strapless neckline and a fitted bodice that transitions into a flowy skirt. the mesh overlay is sheer and has a lace-like design. the dress is styled with a high slit on the skirt and a zipper closure on the back.,89636720_0,89636720
images/89637619_0.jpg,navy blue dress with a cut out design on the front. the dress has a round neckline and a keyhole cut out on the front. the dress is sleeveless and has a fitted bodice with a flared skirt. the dress is made of a stretchy material and has a zipper closure on the back.,89637619_0,89637619
images/89639319_0.jpg,red dress with a lace-like design on the bodice. the dress has a round neckline and a fitted waistline. the dress is sleeveless and has a back zipper closure.,89639319_0,89639319
images/89644568_0.jpg,"striped off-the-shoulder dress with a button-down collar and a loose fit. the dress is made of a lightweight material, possibly cotton or linen, and comes in a white and black color scheme. the dress features a loose fit with a wide, elasticized waistband and short sleeves. the off-the-shoulder neckline is accentuated with a striped pattern that runs down the front of the dress. the dress is suitable for a casual or semi-formal occasion.",89644568_0,89644568
images/89645204_0.jpg,white lace dress with a halter neckline and a midi length. the dress has a fitted bodice and a flowy skirt. the lace is delicate and the dress has a feminine and elegant style.,89645204_0,89645204
images/89646134_0.jpg,black dress with a strapless design and a flowy skirt. the dress is made of a lightweight material and has a loose fit. the dress is also adorned with a silver buckle on the shoulder strap.,89646134_0,89646134
images/89646974_0.jpg,blue and black tie-dye dress with a flowy design. the dress has a v-neckline and a flowy skirt.,89646974_0,89646974
images/89651578_0.jpg,pink dress. the dress is made of a stretchy material and has a flowy fit. it is a midi dress that is sleeveless and has a scoop neckline. the dress is a solid pink color and is worn by a woman who is standing.,89651578_0,89651578
images/89652530_0.jpg,denim shirt dress. the dress is light blue in color and has a distressed look with rips and holes. the dress is short and has a button-down front.,89652530_0,89652530
images/89654349_0.jpg,"floral dress. the dress is white and has a floral pattern with red, pink, and green flowers. the dress is sleeveless and has a fitted bodice with a flared skirt. the dress is made of a lightweight material, possibly chiffon or silk.",89654349_0,89654349
images/89655403_0.jpg,purple and blue striped short sleeve button up shirt with a front pocket.,89655403_0,89655403
images/89657897_0.jpg,"black and red dress with a floral print. the dress has a cold-shoulder design and features a black and white color scheme. the dress is short and has a flowy, bohemian style.",89657897_0,89657897
images/89658176_0.jpg,black dress. the dress is made of a stretchy material and has a simple design. it is a short dress that ends at the knee.,89658176_0,89658176
images/89658316_0.jpg,black dress with red embroidery and a white belt. the dress has a boho style and features a v-neckline. the dress is worn by a woman who is standing and smiling.,89658316_0,89658316
images/89658693_1.jpg,denim dress with a plunging neckline and a zipper down the back. the dress is blue and has a distressed look with a cut-out back.,89658693_1,89658693
images/89658856_0.jpg,gray dress with a cut out design on the front. the dress is made of a stretchy knit material and has long sleeves. the cut out design is a large oval shape that covers the entire front of the dress.,89658856_0,89658856
images/89659868_2.jpg,blue lace dress. the dress has a fitted bodice and a flowing skirt. the lace is intricate and the dress is styled in a fashionable manner.,89659868_2,89659868
images/89659904_0.jpg,"red dress with a bohemian style. the dress has a v-neckline and a flowy fit. it features a lace-up detail on the front and a unique embroidery design on the front and back. the dress is made of a lightweight material, possibly cotton or linen, and has a loose fit.",89659904_0,89659904
images/89660143_1.jpg,black dress with a peplum waist and a zipper back. the dress is worn by a woman who is standing and smiling.,89660143_1,89660143
images/89660852_0.jpg,black and blue lace dress with a black belt. the dress has a black lace top and a blue lace skirt. the belt is black and has a silver buckle. the dress is off the shoulder and has a mermaid style.,89660852_0,89660852
images/89661796_2.jpg,black lace dress. the dress has a fitted bodice and a flowing skirt. the lace is intricate and the dress is styled in a classic fashion.,89661796_2,89661796
images/89665159_0.jpg,"black and white floral print dress with a halter neckline and a flowy skirt. the dress is made of a lightweight material and has a vintage-inspired style. the floral print features a mix of black, white, and pink flowers with green leaves. the dress is worn by a woman who is posing for the camera.",89665159_0,89665159
images/89665516_0.jpg,"silver sequin dress. the dress has a halter neckline and a back zipper closure. the sequins are small and shiny, and the dress is made of a shiny material. the dress is a fashionable choice for a night out or a special event.",89665516_0,89665516
images/89665731_1.jpg,black sequin dress with a low cut back. the dress has a sparkly metallic finish and is made of shiny material. the dress is fitted at the top and has a flowy skirt.,89665731_1,89665731
images/89668240_0.jpg,"blue dress with a zipper on the front. the dress is made of a stretchy material and has a fitted style. the zipper is a prominent feature of the dress, running down the front from the neckline to the waistline. the dress is worn by a woman who is standing and smiling.",89668240_0,89668240
images/89671192_0.jpg,blue and white dress with a lace design on the neckline and a ruffled trim on the sleeves and bottom. the dress has a fitted bodice and a flowy skirt.,89671192_0,89671192
images/89671316_0.jpg,black tank top with a slit in the front. the tank top is made of a stretchy material and has a round neckline. the slit in the front is long and extends from the top of the tank top to the bottom.,89671316_0,89671316
images/89676648_0.jpg,yellow dress with a deep v-neckline and a tie at the waist. the dress is made of a lightweight material and has a flowy fit. the dress is a bright yellow color and is worn by a woman.,89676648_0,89676648
images/89680558_0.jpg,black dress.,89680558_0,89680558
images/89682058_0.jpg,blue and white floral print dress with a black belt at the waist. the dress has a v-neckline and a floral print with blue and white colors. the dress is short and has a flowy design.,89682058_0,89682058
images/89683794_0.jpg,black and white striped dress with a collar and a peter pan-style neckline. the dress has a fitted bodice and a flared skirt. the dress is worn by a woman who is standing and smiling.,89683794_0,89683794
images/89683893_0.jpg,black and white dress. the dress has a black and white color scheme and features a black belt at the waist. the dress is designed with a twist front and a ruffled skirt.,89683893_0,89683893
images/89685545_0.jpg,"flowy dress with a floral print. the dress has a halter neckline and a flowy skirt. the colors of the dress are white, blue, and pink. the dress is made of a lightweight material, possibly chiffon or silk. the dress has a bohemian style and is perfect for a summer outing.",89685545_0,89685545
images/89685815_0.jpg,"black dress with a one shoulder design and a ruffled skirt. the dress is made of a stretchy material and has a flowy, off-the-shoulder neckline. the skirt is made of a similar material and has a ruffled edge that adds a touch of femininity to the overall look.",89685815_0,89685815
images/89686213_0.jpg,black and white dress. the dress has a black belt at the waist and a white skirt. the top of the dress is black and the bottom is white. the dress is short and has a sleeveless design.,89686213_0,89686213
images/89687653_0.jpg,denim dress with a button-down front and a drawstring waist. the dress is light blue in color and has a fit and flare style. it is made of denim material and features a front pocket with a button. the dress is worn by a plus-size woman with a pink top and black sandals.,89687653_0,89687653
images/89688491_0.jpg,"black and white dress with a floral print. the dress has a v-neckline, short sleeves, and a flowy skirt. the dress is embellished with gold beading and sequins. the dress is a fashionable style, suitable for a special occasion.",89688491_0,89688491
images/89690950_0.jpg,woman wearing a brown dress. the dress has a short sleeve and a v-neckline. the dress is made of a stretchy material and has a flowy fit. the dress is also knee-length and has a zipper closure on the back.,89690950_0,89690950
images/89695313_0.jpg,white lace dress with a v-neckline and short sleeves. the dress has a keyhole at the back and a front pocket. the dress is embellished with white beads and sequins. the dress is a plus size and is suitable for a beach wedding.,89695313_0,89695313
images/89697699_0.jpg,black dress with a v-neckline and short sleeves. the dress is made of a stretchy knit material and has a loose fit. the dress is designed to be worn oversized and is suitable for a wide range of body types.,89697699_0,89697699
images/89700180_0.jpg,white and blue plaid dress with a black collar and a black and white checkered pattern. the dress has a keyhole neckline and a button on the shoulder.,89700180_0,89700180
images/89700336_0.jpg,blue and white dress with a v-neck and a front tie. the dress is made of a flowy material and has a loose fit.,89700336_0,89700336
images/89704407_0.jpg,"black and blue dress with a green print. the dress has a v-neckline and a short, flowy skirt. the colors are black, blue, and green.",89704407_0,89704407
images/89718316_0.jpg,"dress with a black and white color scheme. the dress has a fringe design and features a mix of black and white geometric shapes. the dress is made of a lightweight material, possibly a blend of cotton and polyester. the dress has a fitted bodice and a flared skirt, creating a flattering silhouette. the dress is a fashionable choice for a night out or a special occasion.",89718316_0,89718316
images/89730674_0.jpg,green cold shoulder dress with a short sleeve and a round neckline. the dress is made of a lightweight material and has a loose fit.,89730674_0,89730674
images/89735395_0.jpg,black dress. the dress is made of a stretchy material and has a simple design. it is a sleeveless dress with a scoop neckline and a fitted silhouette. the dress is worn by a woman who is standing and appears to be wearing it as a casual outfit.,89735395_0,89735395
images/89737595_0.jpg,blue and white dress with a floral print. the dress has a strapless design and a fitted bodice with a flowing skirt. the dress is worn by a woman with a ponytail and is styled with a black belt around the waist.,89737595_0,89737595
images/89737641_0.jpg,black off-the-shoulder dress with a wide straps and a small slit on the side.,89737641_0,89737641
images/89738212_0.jpg,striped dress with a red and white color scheme. the dress has a loose fit and features a square neckline. the dress is worn by a woman who is standing and smiling.,89738212_0,89738212
images/89738730_0.jpg,blue and white tie dye dress. the dress has a v-neckline and a flowy fit. the colors of the dress are a mix of blue and white. the dress is made of a stretchy material and has a loose fit.,89738730_0,89738730
images/89741355_0.jpg,beige dress with a plunging neckline and long sleeves. the dress is made of a stretchy material and has a fitted bodice with a slight flare at the bottom. the dress is styled in a fashionable manner and is suitable for a variety of occasions.,89741355_0,89741355
images/89743138_0.jpg,gray dress with black straps. the dress has a short sleeve and a zipper in the back. the dress is made of a stretchy material and has a fitted style.,89743138_0,89743138
images/89743515_0.jpg,"floral dress with a black and white print. the dress has a ruffled neckline and short sleeves. the dress is made of a lightweight material, possibly cotton or linen. the dress is a loose fit and has a floral print with a black and white color scheme.",89743515_0,89743515
images/89743884_0.jpg,"black and white dress with a floral print. the dress has a sleeveless design and a flowy silhouette. the black and white color scheme is accentuated by the floral print, which adds a touch of femininity to the dress. the dress is styled in a fashionable manner, making it a perfect choice for a night out or a special occasion.",89743884_0,89743884
images/89744593_0.jpg,"black and white floral print dress with a fitted bodice and a full skirt. the dress has a halter neckline and a back zipper closure. the floral print consists of black, white, and gray flowers on a black background. the dress is a knee-length midi dress and is suitable for formal occasions.",89744593_0,89744593
images/89748289_0.jpg,"tie dye dress with a loose fit and a short sleeve. the dress has a black and white color scheme with a unique print that resembles a tree. the dress is made of a stretchy material and has a loose fit, making it comfortable to wear.",89748289_0,89748289
images/89751394_0.jpg,"blue and black dress with a floral print. the dress has a ruffled design and a flowy skirt. the colors are a mix of blue, black, and green. the dress is styled in a fashionable way and is made of a material that appears to be silk.",89751394_0,89751394
images/89754089_0.jpg,"red dress with a lace pattern. the dress has a v-neck and short sleeves. the lace pattern is scattered throughout the dress, and it is a mix of red and white colors. the dress is a fitted style and is made of a stretchy material.",89754089_0,89754089
images/89754126_0.jpg,white and black dress. the dress has a black trim and a black belt. the dress is sleeveless and has a v-neckline. the dress is made of a white and black material.,89754126_0,89754126
images/89759004_0.jpg,black and white polka dot shirt with a black and white striped collar. the shirt has a black and white color scheme with a black and white polka dot pattern. the shirt is a blouse style and features a black and white striped collar.,89759004_0,89759004
images/89763234_0.jpg,blue and peach tie dye dress. the dress has a flowy fit and is made of a lightweight material. the dress is a sleeveless style and features a v-neckline.,89763234_0,89763234
images/89765570_0.jpg,"black and white striped off-the-shoulder dress with a tie at the waist. the dress has a white and black color scheme and features a white belt at the waist. the dress is short and has a flowy, casual style.",89765570_0,89765570
images/89765754_0.jpg,"dress. the dress is pink and white in color and has a floral print. it is a halter style dress with a high neckline and a low back. the dress is made of a lightweight material and has a flowy, feminine style.",89765754_0,89765754
images/89767182_0.jpg,"blue and black dress with a floral print. the dress has a fitted bodice and a flowing skirt. the colors are blue and black, and the dress is made of a material that appears to be a stretchy fabric. the dress is styled in a fashionable manner, and it is suitable for a variety of occasions.",89767182_0,89767182
images/89767302_0.jpg,"blue and white floral print dress. the dress has a halter neckline and a keyhole cutout at the back. the floral print is made up of blue and white flowers with green leaves. the dress is made of a lightweight material, possibly a cotton or rayon blend. the dress is styled in a trendy fashion, perfect for a summer outing or a casual daytime event.",89767302_0,89767302
images/89767618_0.jpg,black and grey dress with a long sleeve. the dress has a boat neckline and a loose fit. the dress is made of a knit material and has a black and grey color scheme.,89767618_0,89767618
images/89768819_3.jpg,blue denim dress with fringed edges. the dress has a v-neckline and short sleeves. the denim material is distressed and has a frayed hemline.,89768819_3,89768819
images/89773800_0.jpg,black dress with a white collar. the dress has a v-neckline and short sleeves. the dress is made of a stretchy material and is designed to be loose and comfortable.,89773800_0,89773800
images/89777282_0.jpg,black dress. the dress is made of a stretchy material and has a fitted bodice with a flared skirt. the dress is knee-length and has a round neckline.,89777282_0,89777282
images/89779753_0.jpg,black lace slip dress. the dress has a v-neckline and a satin trim. the dress is sleeveless and has a midi length. the dress is made of a stretchy material and is designed to be worn under a blouse or shirt.,89779753_0,89779753
images/89784595_1.jpg,blue dress with straps. the dress has a v-neckline and a backless design. the dress is made of a stretchy material and has a bandage style.,89784595_1,89784595
images/89785198_0.jpg,"black dress with a zigzag pattern on the skirt. the dress is made of a stretchy material and has a v-neckline. the zigzag pattern is created by black and white lines that run vertically down the skirt. the dress is a midi length and has short sleeves. the overall style of the dress is a mix of classic and modern, with a touch of edginess.",89785198_0,89785198
images/89785744_0.jpg,white dress with a lace design. the dress has a v-neckline and short sleeves. the dress is made of a stretchy material and is a size medium. the dress is off-the-shoulder and has a fitted bodice with a flared skirt. the lace design is a mix of white and ivory colors.,89785744_0,89785744
images/89786159_0.jpg,a blue dress with a v-neckline and straps that crisscross in the back. the dress is made of a stretchy material and has a band around the waist.,89786159_0,89786159
images/89786949_0.jpg,gray dress with a tie at the waist. the dress is made of a lightweight material and has short sleeves. the dress is a loose fit and has a front pocket.,89786949_0,89786949
images/89788476_0.jpg,"white dress with a halter neckline and a slit on the side. the dress is made of a stretchy material and has a flowy, loose fit. the dress is worn by a woman who is standing and smiling.",89788476_0,89788476
images/89792775_0.jpg,black and white dress with a floral print. the dress has a bell sleeve and a boat neckline. the dress is made of a lightweight material and has a flowy fit.,89792775_0,89792775
images/89793805_0.jpg,"multicolored, flowy, beach cover-up with a black and white print. it is worn by a woman who is standing on a beach.",89793805_0,89793805
images/89794373_0.jpg,"red dress with a wrap style. the dress has a tie at the waist and short sleeves. the fabric is lightweight and the dress is a wrap style, which means it can be tied at the front or back. the dress is a bright red color and has a flowy, feminine style.",89794373_0,89794373
images/89794959_0.jpg,pink dress. the dress is made of a stretchy material and has a fitted bodice with a zipper in the back. the dress is also adorned with a ruffled detail on the neckline and has a sleeveless design.,89794959_0,89794959
images/89800150_0.jpg,black dress. the dress is sleeveless and has a v-neckline. the dress is made of a stretchy material and is a size small.,89800150_0,89800150
images/89802464_0.jpg,"gray tank top with a v-neckline and a back cutout. the tank top is made of a soft material, possibly cotton or a cotton blend. it is a loose fit and has no sleeves. the back cutout is a key feature of the tank top, adding a unique touch to the otherwise simple design.",89802464_0,89802464
images/89805141_0.jpg,blue floral dress with a strapless neckline and a flowing skirt. the dress is made of a shiny material and has a fitted bodice with a floral print. the skirt is made of a flowing material and has a floral pattern that extends down to the knee. the dress is a knee-length dress with a floral print and a fitted bodice.,89805141_0,89805141
images/89809382_0.jpg,striped dress with a fringe hem. the dress is blue and orange with a mix of stripes and solid colors. the dress is a tank style with a crew neckline and a short length. the fringe hem is made of a light blue fabric and adds a touch of bohemian style to the dress.,89809382_0,89809382
images/89810113_0.jpg,"blue and white denim dress with a floral print. the dress has a tie-dye effect and features a white lace-up detail on the front. the sleeves of the dress are long and have a floral print. the dress is a loose fit and has a flowy, bohemian style.",89810113_0,89810113
images/89810154_0.jpg,"blue denim shirt dress with a distressed look and a cut-out back. the dress has a collar, a front button placket, and a pocket on the front. the denim material is faded and has a light wash. the dress is oversized and has a loose fit.",89810154_0,89810154
images/89812807_0.jpg,"blue floral nightgown with a ruffle trim. the nightgown is made of a soft, flowy material and has a v-neckline. the floral pattern is a mix of blue and purple flowers with green leaves. the ruffle trim adds a touch of femininity to the nightgown.",89812807_0,89812807
images/89813129_0.jpg,lace dress with a beaded neckline and a silver metallic threaded lace overlay. the dress has a mermaid silhouette and a high neckline. the beaded neckline is a silver metallic threaded lace overlay. the dress is a champagne color and has a floor length.,89813129_0,89813129
images/89817832_0.jpg,black dress with a short sleeve and a silver beaded neckline. the dress has a long sheer black chiffon overlay with a silver beaded fringe. the dress is worn with a silver beaded belt at the waist and a silver beaded clutch purse.,89817832_0,89817832
images/89820756_0.jpg,"blue dress with a white collar. the dress has a sleeveless design and a round neckline. the fabric of the dress is made of a lightweight material, possibly cotton or linen. the dress is styled in a loose fit, with a wide neckline and a simple design.",89820756_0,89820756
images/89824676_0.jpg,"tie dye dress with a loose fit and long sleeves. the dress has a purple and blue color scheme with a floral print. the dress is made of a lightweight material, possibly cotton or linen, and has a bohemian style.",89824676_0,89824676
images/89825698_0.jpg,black tank top.,89825698_0,89825698
images/89825958_0.jpg,blue dress with gold embellishments. the dress has a v-neckline and a zipper closure on the back. the gold embellishments are geometric shapes and the dress is made of a shiny material.,89825958_0,89825958
images/89828717_0.jpg,"blue and white dress with a floral print. the dress has a fitted bodice and a flowing skirt. the colors are predominantly blue and white, with some black accents. the dress is styled in a fashionable manner, making it suitable for a variety of occasions.",89828717_0,89828717
images/89830402_0.jpg,mustard colored dress with a ruffled off the shoulder neckline and long sleeves.,89830402_0,89830402
images/89840518_0.jpg,"white lace dress with a high neckline and spaghetti straps. the dress has a fitted bodice and a flowing skirt. the lace is delicate and the dress is made of a lightweight material, possibly chiffon or tulle. the dress is styled in a fashionable and elegant manner, making it suitable for formal events or special occasions.",89840518_0,89840518
images/89841334_0.jpg,blue and white dress. the dress has a v-neckline and a fitted bodice with a flared skirt. the dress is made of a stretchy material and has a zipper closure on the back. the dress is a sleeveless style and is designed to be worn as a casual or formal wear.,89841334_0,89841334
images/89845312_0.jpg,red lace dress with a deep v-neckline and spaghetti straps. the dress has a backless design and a flowy skirt.,89845312_0,89845312
images/89845773_0.jpg,black dress with a loose fit and a flowy skirt. the dress has a halter neckline and a keyhole cutout at the back. the dress is made of a stretchy material and has a simple design.,89845773_0,89845773
images/89849028_0.jpg,grey dress with a high neck and a cowl-neckline. the dress has a draped design and is made of a shiny material. the dress is worn by a woman who is standing and smiling.,89849028_0,89849028
images/89855385_0.jpg,black body shaper or body shaper dress. it is made of a stretchy material and is designed to smooth out the wearer's figure.,89855385_0,89855385
images/89857584_0.jpg,"gray dress with a v-neckline and a fitted bodice. the dress is made of a stretchy material and has a loose, flowy skirt. the dress is suitable for a casual or semi-formal occasion.",89857584_0,89857584
images/89859686_0.jpg,"tie dye dress with a multicolored print. the dress has a loose fit and features a tie dye design on the front. the dress is made of a lightweight material, possibly cotton or linen, and has a flowy, bohemian style. the colors used in the tie dye print are pink, yellow, blue, and purple.",89859686_0,89859686
images/89861743_0.jpg,"black and white striped off-the-shoulder dress. the dress has a black and white color scheme and features a striped pattern. it is a long-sleeved dress with a fitted bodice and a flared skirt. the dress is designed to be worn off the shoulder, with the sleeves extending down the arms and the neckline falling at the collarbone.",89861743_0,89861743
images/89862510_0.jpg,"black and blue floral dress with a v-neck and a wrap-around design. the dress has a black background with blue flowers and green leaves. the dress is sleeveless and has a fitted bodice, a flared skirt, and a zipper closure at the back.",89862510_0,89862510
images/89862802_0.jpg,"striped dress with a black and white color scheme. the dress has a v-neckline and a fitted bodice, with a flared skirt. the stripes are vertical and horizontal, and the dress is made of a stretchy material.",89862802_0,89862802
images/89863009_0.jpg,striped dress with a black and red color scheme. the dress has a v-neckline and a sleeveless design. the stripes are horizontal and the dress is made of a stretchy material.,89863009_0,89863009
images/89864136_0.jpg,blue denim dress with a collar and a front button. the dress has a loose fit and features a front button closure. the dress is made of a lightweight denim material and has a relaxed fit. the collar is white and adds a touch of contrast to the dress. the dress is styled with a front button closure and has a loose fit.,89864136_0,89864136
images/89864640_0.jpg,dress with a colorful abstract print. the dress is made of a lightweight material and has a loose fit. the dress is designed to be worn over a swimsuit and is suitable for a beach or pool setting.,89864640_0,89864640
images/89865202_0.jpg,denim dress with a cold shoulder design. the dress is blue in color and has a frilly design on the straps. the dress is short and has a loose fit.,89865202_0,89865202
images/89866966_0.jpg,blue and red dress with a floral print. the dress has a boat neckline and long sleeves. the fabric is stretchy and the dress is made of a shiny material. the dress is a dressy style and is suitable for a formal or semi-formal occasion.,89866966_0,89866966
images/89870086_0.jpg,black lace dress with a floral pattern. the dress has a fitted bodice and a flowing skirt. the lace is delicate and the floral pattern is intricate. the dress is a fashionable choice for a special occasion.,89870086_0,89870086
images/89870519_0.jpg,gray tank top with a button on the front. the tank top is made of a soft material and has a rounded neckline. it is a loose-fitting piece of clothing that is perfect for lounging around the house.,89870519_0,89870519
images/89870806_0.jpg,"plus size dress with a multicolored print. the dress has a loose fit and features a button-down front. the dress is made of a lightweight material, possibly a cotton blend, and has a bohemian style. the dress is available in a variety of colors, including green, blue, and red.",89870806_0,89870806
images/89871801_0.jpg,"multicolored dress with a tie-dye pattern. the dress has a plunging neckline and a flowing skirt. the colors include blue, purple, and turquoise. the dress is made of a lightweight material, possibly cotton or rayon. the style is a modern, bohemian look.",89871801_0,89871801
images/89874569_0.jpg,"dress. the dress is a wine-colored, strapless dress with a v-neckline. the dress is made of a stretchy material and has a fitted bodice with a flowy skirt. the dress is a midi length and has a zipper closure on the back.",89874569_0,89874569
images/89875962_0.jpg,dress. the dress is multicolored and has a floral print. it is a sleeveless dress with a v-neckline and a fitted bodice. the skirt is a-line and has a flirty hemline. the dress is made of a stretchy material and is suitable for a summer or spring occasion.,89875962_0,89875962
images/89881028_0.jpg,striped dress with a black and white color scheme. the dress has a black belt at the waist and a black and white striped skirt. the top of the dress is black and the bottom is white. the dress is a knee-length and is worn by a woman.,89881028_0,89881028
images/89889234_0.jpg,peach colored dress with a floral print. the dress has a v-neckline and a fitted bodice with a ruffled skirt. the dress is adorned with a lace-up back and a ruffled hemline.,89889234_0,89889234
images/89890683_0.jpg,"white dress with a red and pink embroidered design. the dress has a bohemian style and features a high neckline, long sleeves, and a flowy fit.",89890683_0,89890683
images/89894564_0.jpg,"floral print off-the-shoulder dress with a high-low hemline. the dress is made of a lightweight material and features a mix of white, pink, and blue flowers on a beige background. the dress has a v-neckline and short sleeves, and the high-low hemline creates a flowy, bohemian look.",89894564_0,89894564
images/89894778_0.jpg,floral print dress with a black background. the dress has a loose fit and features a mix of different sized flowers in various colors. the dress is worn by a woman who is standing in front of a white background.,89894778_0,89894778
images/89895441_0.jpg,"blue dress with lace details. the dress has a fitted bodice and a flowing skirt. the lace details are scattered throughout the dress, adding texture and interest to the design. the dress is fashioned in a navy blue color, which is a popular choice for formal wear. the dress is also made of a stretchy material, making it comfortable to wear and easy to move in.",89895441_0,89895441
images/89897035_0.jpg,brown tank top with a white tank top underneath it. the tank top has a brown color with a white trim around the neckline. the tank top is made of a soft material and has a loose fit.,89897035_0,89897035
images/89897697_0.jpg,"multicolored dress with a floral print. the dress has a v-neckline and a fitted bodice with a zipper closure on the back. the skirt is a-line and has a floral print with a mix of pink, orange, and blue colors. the dress is styled with a black belt around the waist to accentuate the waistline.",89897697_0,89897697
images/89899645_0.jpg,"blue dress with a front tie. the dress has a sleeveless design and a high neckline. the front tie is made of a darker shade of blue and is tied in a bow. the dress is made of a lightweight material, possibly a cotton blend. the dress has a loose fit and is designed to be worn as a casual outfit.",89899645_0,89899645
images/89901033_1.jpg,blue shirt with a collar. the shirt has a front button and a pocket on the left side. the shirt is made of a lightweight material and has a loose fit. the shirt is worn by a woman who is standing in a room.,89901033_1,89901033
images/89902515_0.jpg,pink dress with ruffles on the bottom. the dress is made of a lightweight material and has a flowy fit. the ruffles are pink and add a feminine touch to the dress.,89902515_0,89902515
images/89903292_0.jpg,"red dress with a zipper in the front. the dress is made of a stretchy material and has a simple design. the color is bright and eye-catching, making it a great choice for a summer outfit.",89903292_0,89903292
images/89928482_0.jpg,"dress with a multicolored, swirling design. the dress is made of a stretchy material and has a v-neckline. the colors include black, red, yellow, and white.",89928482_0,89928482
images/89929640_0.jpg,"pink dress with a floral design. the dress has long sleeves and a high neckline. the skirt of the dress is embroidered with a floral pattern. the dress is made of a shiny material, possibly satin or sequins. the dress is a fitted style, with a fitted bodice and a flared skirt.",89929640_0,89929640
